query,uri,label_or_descr,dating_label
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3259184606731,piattello - ambito etrusco-padano (V-IV a.C),V - IV a.c
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3259184606731,piattello - ambito etrusco-padano (V-IV a.C),V -IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3259184606731,piattello - ambito etrusco-padano (V-IV a.C),V-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3259184606731,piattello - ambito etrusco-padano (V-IV a.C),V-IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3259184606731,piattello - ambito etrusco-padano (V-IV a.C),V/IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3300819595731,piattello - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3300819595731,piattello - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3300819595731,piattello - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3327250606731,chiodo - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3327250606731,chiodo - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3327250606731,chiodo - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3354873627731,olla - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3354873627731,olla - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3354873627731,olla - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3379516627731,brocca o olla - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3379516627731,brocca o olla - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3379516627731,brocca o olla - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3384469627731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3384469627731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3384469627731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3388914907731,corno lavorato - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3388914907731,corno lavorato - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3388914907731,corno lavorato - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3414568996731,chiodo (?) - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3414568996731,chiodo (?) - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3414568996731,chiodo (?) - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3605825606731,brocchetta - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3605825606731,brocchetta - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3605825606731,brocchetta - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3621762627731,olla - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3621762627731,olla - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3621762627731,olla - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3624302606731,corno lavorato - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3624302606731,corno lavorato - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3624302606731,corno lavorato - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3669913627731,olla - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3669913627731,olla - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3669913627731,olla - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3710382077731,piattello - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3710382077731,piattello - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3710382077731,piattello - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3731002247731,piatto - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3731002247731,piatto - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3731002247731,piatto - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3736810357731,distanziatore - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3736810357731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3736810357731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3784743907731,fuseruola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3784743907731,fuseruola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3784743907731,fuseruola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3813371907731,peso - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3813371907731,peso - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3813371907731,peso - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3828387427731,mortaio - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3828387427731,mortaio - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3871946896731,terracotta figurata - ambito etrusco-padano (V-IV a.C),V - IV a.c
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3871946896731,terracotta figurata - ambito etrusco-padano (V-IV a.C),V -IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3871946896731,terracotta figurata - ambito etrusco-padano (V-IV a.C),V-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3871946896731,terracotta figurata - ambito etrusco-padano (V-IV a.C),V-IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3871946896731,terracotta figurata - ambito etrusco-padano (V-IV a.C),V/IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3893409257731,distanziatore - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3893409257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3893409257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3935524257731,distanziatore - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3935524257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_3935524257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_4687524077731,piatto - ambito etrusco-padano (IV a.C. metà-III a.C. inizio),IV a.C. metà-III a.C. inizio
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_5464535247731,piatto - ambito etrusco-padano (IV a.C.metà-III a.C. inizio),IV a.C.metà-III a.C. inizio
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_6144047347731,ciotola - ambito etrusco-padano (IV a.C. metà-III a.C),IV a.C. metà-III a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_6568786627731,anfora da tavola - ambito etrusco-padano (IV a.C. metà-III a.C),IV a.C. metà-III a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_6794885627731,olla - ambito etrusco-padano (V a.C. fine - IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_6794885627731,olla - ambito etrusco-padano (V a.C. fine - IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7242648247731,piattello - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7242648247731,piattello - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7367648347731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7367648347731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7533230447731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7533230447731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7550357996731,situla o cista - ambito etrusco-padano (V a.C.-IV a.C),V a.C - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7550357996731,situla o cista - ambito etrusco-padano (V a.C.-IV a.C),V a.C.-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7550357996731,situla o cista - ambito etrusco-padano (V a.C.-IV a.C),V a.C./ IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7869702447731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_7869702447731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_8001398427731,mortaio - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_8001398427731,mortaio - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_8129949347731,ciotola - ambito etrusco-padano (IV a.C.-III a.C. inizio),IV a.C.-III a.C. inizio
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_9879708967731,ciotola - ambito etrusco-padano (IV a.C. metà-III a.C. inizio),IV a.C. metà-III a.C. inizio
